Y,X,DATE,CATEGORY
24.20734186,121.8907513,07_09,boat
24.88984345,121.9127133,07_09,boat
24.7364636,121.91314,07_09,boat
24.71234945,121.9455972,07_09,boat
24.37293582,121.95945,07_09,boat
24.92086911,121.960766,07_09,boat
25.22454484,121.9736711,07_09,boat
24.25272513,121.9921006,07_09,boat
23.8687552,122.0119803,07_09,boat
23.91625683,122.0227344,07_09,boat
25.13714002,122.0231579,07_09,boat
23.9238476,122.0276003,07_09,boat
25.50443593,122.0291116,07_09,boat
25.50715448,122.0297675,07_09,boat
24.02835327,122.0434955,07_09,boat
23.96466319,122.0453976,07_09,boat
23.96466255,122.049868,07_09,boat
24.09910891,122.0501779,07_09,boat
25.27585173,122.0546933,07_09,boat
23.92307259,122.0631504,07_09,boat
23.93638529,122.0658195,07_09,boat
23.89650206,122.0752695,07_09,boat
25.39844112,122.0756632,07_09,boat
23.91498572,122.0798179,07_09,boat
23.96352533,122.0824125,07_09,boat
24.15671105,122.0890549,07_09,boat
24.19172521,122.0918348,07_09,boat
24.13728731,122.0924437,07_09,boat
25.0981972,122.0929378,07_09,boat
24.07252519,122.0982314,07_09,boat
25.19245443,122.100253,07_09,boat
24.51564689,122.1543363,07_09,boat
24.9084118,122.199124,07_09,boat
25.13813062,122.2008145,07_09,boat
24.8643702,122.2730041,07_09,boat
24.97759759,122.2806759,07_09,boat
25.51608725,122.2975429,07_09,boat
