Y,X,DATE,CATEGORY
24.47922615,121.9990098,08_12,boat
24.15343286,122.004051,08_12,boat
24.35778701,122.0060028,08_12,boat
24.40361866,122.0085177,08_12,boat
24.21954195,122.0095941,08_12,boat
24.49545469,122.0100105,08_12,boat
24.53283632,122.0110729,08_12,boat
24.40443582,122.0119517,08_12,boat
24.40137479,122.0142722,08_12,boat
24.28823925,122.0150633,08_12,boat
24.40284111,122.0169988,08_12,boat
24.13865557,122.0203704,08_12,boat
24.30174471,122.0242781,08_12,boat
24.33756953,122.0243589,08_12,boat
24.54677606,122.0256361,08_12,boat
24.47749193,122.0265443,08_12,boat
24.40885656,122.026728,08_12,boat
24.16151925,122.0269328,08_12,boat
24.76755515,122.027661,08_12,boat
24.64871016,122.0276814,08_12,boat
24.64472557,122.028394,08_12,boat
24.28633219,122.029514,08_12,boat
24.38701836,122.0297749,08_12,boat
24.32049762,122.0312827,08_12,boat
24.43771494,122.0317933,08_12,boat
24.28883804,122.0318134,08_12,boat
23.99151153,122.0319523,08_12,boat
24.39656751,122.0320991,08_12,boat
24.52998167,122.0345638,08_12,boat
24.53042285,122.0358903,08_12,boat
23.81280877,122.0367,08_12,boat
24.31154409,122.0383414,08_12,boat
24.44607002,122.0389316,08_12,boat
24.40097515,122.0389252,08_12,boat
24.40736563,122.0393678,08_12,boat
24.35577838,122.0404093,08_12,boat
24.29383415,122.0404765,08_12,boat
24.32581956,122.04095,08_12,boat
24.32864926,122.0420298,08_12,boat
24.35183862,122.0429459,08_12,boat
24.31867197,122.0448345,08_12,boat
24.51648698,122.0448944,08_12,boat
24.49949782,122.0457387,08_12,boat
24.35604787,122.046736,08_12,boat
24.34037227,122.048344,08_12,boat
24.0638858,122.0485126,08_12,boat
24.40302159,122.0509948,08_12,boat
24.4067706,122.0518435,08_12,boat
24.41977051,122.0531172,08_12,boat
24.48272717,122.0538495,08_12,boat
24.43238446,122.0543604,08_12,boat
24.35986571,122.0576954,08_12,boat
24.47903303,122.0595008,08_12,boat
24.40687524,122.0618,08_12,boat
23.99234285,122.0639303,08_12,boat
24.4986835,122.0772619,08_12,boat
23.74873299,122.0782384,08_12,boat
23.96829008,122.0801084,08_12,boat
24.49318109,122.0939478,08_12,boat
24.04528402,122.1073415,08_12,boat
24.72140855,122.1074383,08_12,boat
23.59531617,122.1149977,08_12,boat
24.05658433,122.1186215,08_12,boat
24.52283508,122.1374209,08_12,boat
24.3004644,122.1611069,08_12,boat
24.0378646,122.1641458,08_12,boat
24.63425612,122.1668857,08_12,boat
24.02423246,122.1732979,08_12,boat
23.84769125,122.1947783,08_12,boat
24.41185308,122.202204,08_12,boat
24.46093655,122.253231,08_12,boat
24.35794124,122.3362063,08_12,boat
24.35895373,122.3366399,08_12,boat
23.99823042,122.4023412,08_12,boat
