Y,X,DATE,CATEGORY
24.51325389,121.839453,07_19,boat
24.86817131,121.8407568,07_19,boat
24.53404859,121.8755437,07_19,boat
24.58985087,121.8783135,07_19,boat
24.59086283,121.8791384,07_19,boat
24.59178923,121.8798698,07_19,boat
24.56552819,121.9154666,07_19,boat
24.42445025,121.9234122,07_19,boat
24.40304191,121.9378298,07_19,boat
24.4231505,121.9574893,07_19,boat
24.44054875,121.9612278,07_19,boat
24.57531441,121.9624706,07_19,boat
24.44871067,121.9661053,07_19,boat
24.3807051,121.967775,07_19,boat
24.57440883,121.9713592,07_19,boat
24.46780085,121.972977,07_19,boat
24.3934417,121.9736302,07_19,boat
24.34738151,121.9732469,07_19,boat
24.57361581,121.9750688,07_19,boat
24.43909559,121.9759047,07_19,boat
24.63825209,121.9785547,07_19,boat
24.3929778,121.9787387,07_19,boat
24.37769379,121.9807498,07_19,boat
24.33484611,121.9829565,07_19,boat
24.62332961,121.9853464,07_19,boat
24.77347925,121.9860426,07_19,boat
24.4492778,121.987659,07_19,boat
24.38951587,121.9923281,07_19,boat
24.36867644,121.9926649,07_19,boat
24.43088826,121.9937826,07_19,boat
24.62266632,121.993871,07_19,boat
24.35124036,121.9939159,07_19,boat
24.43796862,121.9953614,07_19,boat
24.44722943,121.9955247,07_19,boat
24.38569408,121.9958107,07_19,boat
24.39367827,121.9956489,07_19,boat
24.71874805,121.9963276,07_19,boat
24.30235462,121.9970427,07_19,boat
24.15325167,122.0018211,07_19,boat
24.35773817,122.0058935,07_19,boat
24.40355225,122.0083938,07_19,boat
24.21946567,122.0094895,07_19,boat
24.53280111,122.0109502,07_19,boat
24.40131395,122.0141542,07_19,boat
24.40278369,122.0168795,07_19,boat
24.40204718,122.0210214,07_19,boat
24.30172394,122.024125,07_19,boat
24.33749614,122.0242241,07_19,boat
24.54672375,122.0255416,07_19,boat
24.47743227,122.0264563,07_19,boat
24.16153281,122.026781,07_19,boat
24.28632639,122.0293951,07_19,boat
24.38695837,122.0296789,07_19,boat
24.32052054,122.0311242,07_19,boat
24.43762036,122.0316931,07_19,boat
24.28870176,122.0317244,07_19,boat
24.48149009,122.0331603,07_19,boat
24.52992525,122.0344349,07_19,boat
24.46400288,122.035472,07_19,boat
24.31154481,122.0382079,07_19,boat
24.44600589,122.0388182,07_19,boat
24.4009018,122.0388137,07_19,boat
24.35569771,122.0402733,07_19,boat
24.29383801,122.0403549,07_19,boat
24.31868926,122.0447028,07_19,boat
24.51637946,122.0447821,07_19,boat
24.49946656,122.0456192,07_19,boat
24.34022103,122.0482079,07_19,boat
24.40671881,122.0517412,07_19,boat
24.41966204,122.0530101,07_19,boat
24.43239566,122.0542203,07_19,boat
24.0039787,122.0547311,07_19,boat
24.35979885,122.057582,07_19,boat
24.47900076,122.0593798,07_19,boat
24.40681844,122.0617007,07_19,boat
23.99228427,122.0638156,07_19,boat
24.4930929,122.0938343,07_19,boat
24.4245878,122.105307,07_19,boat
24.05787509,122.1072153,07_19,boat
24.72134027,122.1073372,07_19,boat
24.05893755,122.1075906,07_19,boat
24.52281858,122.1372871,07_19,boat
24.63415937,122.1667841,07_19,boat
23.84754937,122.1946838,07_19,boat
24.03264925,122.2123763,07_19,boat
24.03813257,122.2123944,07_19,boat
24.47876534,122.2275579,07_19,boat
24.93187671,122.2279617,07_19,boat
24.29463198,122.2774859,07_19,boat
24.29057345,122.2774161,07_19,boat
23.92009234,122.3143386,07_19,boat
24.13420406,122.3876375,07_19,boat
24.13164419,122.3878871,07_19,boat
