Y,X,DATE,CATEGORY
23.7307821,120.0964269,08_02,boat
24.00031367,120.0972049,08_02,boat
23.99207157,120.0990299,08_02,boat
23.99191861,120.1002548,08_02,boat
23.98392173,120.1008368,08_02,boat
22.66537437,120.1020193,08_02,boat
24.00839255,120.102099,08_02,boat
23.98349173,120.1020136,08_02,boat
22.91049157,120.1038751,08_02,boat
23.78014422,120.1044948,08_02,boat
22.63371391,120.104428,08_02,boat
23.97465643,120.1050277,08_02,boat
24.00012224,120.1051931,08_02,boat
23.97453202,120.106299,08_02,boat
22.93415926,120.1069961,08_02,boat
23.99160516,120.1082218,08_02,boat
24.01654542,120.1082991,08_02,boat
22.83769289,120.1090648,08_02,boat
23.98274571,120.1112054,08_02,boat
24.00811392,120.1113726,08_02,boat
23.99972106,120.1143152,08_02,boat
23.97404871,120.114224,08_02,boat
24.02423533,120.1144219,08_02,boat
24.01589261,120.117459,08_02,boat
23.99109549,120.1174303,08_02,boat
23.78049397,120.1194943,08_02,boat
23.98231347,120.1204462,08_02,boat
24.03239184,120.1205787,08_02,boat
24.00814807,120.1206346,08_02,boat
23.98220998,120.1217025,08_02,boat
23.97350689,120.1221437,08_02,boat
22.75964199,120.1233181,08_02,boat
23.97345449,120.1233991,08_02,boat
24.02433207,120.1237053,08_02,boat
22.65870321,120.1238195,08_02,boat
22.76853313,120.1245916,08_02,boat
23.9732329,120.1246365,08_02,boat
23.97917664,120.1257784,08_02,boat
23.99084003,120.1267215,08_02,boat
24.01611398,120.1268426,08_02,boat
23.98221199,120.128434,08_02,boat
23.98202237,120.129657,08_02,boat
24.0325551,120.1299282,08_02,boat
24.00770865,120.1299049,08_02,boat
22.74066835,120.1311867,08_02,boat
23.98168628,120.1308975,08_02,boat
22.6313356,120.1320753,08_02,boat
23.97276785,120.1325925,08_02,boat
24.02432213,120.133059,08_02,boat
22.75089979,120.1334455,08_02,boat
23.97260857,120.1338511,08_02,boat
23.88796417,120.1353117,08_02,boat
23.99026351,120.1359024,08_02,boat
24.01579834,120.1360849,08_02,boat
22.76641586,120.1365988,08_02,boat
22.72780926,120.1378403,08_02,boat
23.98096997,120.1378284,08_02,boat
23.98137014,120.1388829,08_02,boat
24.00721506,120.1391211,08_02,boat
22.75965428,120.1391994,08_02,boat
24.03234429,120.1392169,08_02,boat
22.73902705,120.1398237,08_02,boat
23.98085139,120.1401673,08_02,boat
23.97211126,120.1417331,08_02,boat
22.63604545,120.1420284,08_02,boat
24.02382736,120.1423035,08_02,boat
22.7103431,120.143025,08_02,boat
22.73526301,120.1441806,08_02,boat
22.74415952,120.144903,08_02,boat
23.98996117,120.1451914,08_02,boat
24.01578812,120.1453588,08_02,boat
24.0328648,120.1473518,08_02,boat
23.9809064,120.1480978,08_02,boat
24.00733487,120.148433,08_02,boat
24.03251885,120.1485476,08_02,boat
22.76994951,120.1488849,08_02,boat
22.73104293,120.1493681,08_02,boat
22.76419126,120.1513336,08_02,boat
23.99858677,120.1514,08_02,boat
24.02403926,120.1516234,08_02,boat
22.75726149,120.1519212,08_02,boat
24.02393936,120.1528317,08_02,boat
22.65079809,120.154268,08_02,boat
23.98938164,120.1543729,08_02,boat
24.01565542,120.1546831,08_02,boat
23.98920495,120.1556194,08_02,boat
22.72975375,120.1563927,08_02,boat
24.00699707,120.1577442,08_02,boat
22.77134715,120.1575651,08_02,boat
24.03252458,120.1578971,08_02,boat
24.03222676,120.1591094,08_02,boat
24.02399221,120.1596933,08_02,boat
23.99555868,120.1603676,08_02,boat
22.74927783,120.160387,08_02,boat
23.92866833,120.1606172,08_02,boat
23.89409582,120.1611338,08_02,boat
23.99820058,120.1607089,08_02,boat
24.0240657,120.1609632,08_02,boat
24.02388285,120.1621988,08_02,boat
22.7578787,120.1626268,08_02,boat
24.01532699,120.1639523,08_02,boat
22.68093642,120.1644454,08_02,boat
24.03270586,120.1659815,08_02,boat
24.00673564,120.1669982,08_02,boat
22.73839609,120.1668563,08_02,boat
24.03247532,120.1672061,08_02,boat
22.6662372,120.1685299,08_02,boat
22.69849144,120.1691987,08_02,boat
23.88436482,120.1695762,08_02,boat
24.02392343,120.1702878,08_02,boat
23.96025451,120.1708346,08_02,boat
24.02376054,120.1714967,08_02,boat
24.0152354,120.1732631,08_02,boat
23.86479363,120.1747433,08_02,boat
23.9140915,120.1749313,08_02,boat
22.72157159,120.176278,08_02,boat
24.03266095,120.1765706,08_02,boat
22.74741792,120.1779991,08_02,boat
24.02398134,120.1795989,08_02,boat
23.97220363,120.1796345,08_02,boat
24.02374891,120.1808112,08_02,boat
23.97203964,120.1809085,08_02,boat
23.96285743,120.1813846,08_02,boat
23.95383873,120.1812994,08_02,boat
23.95353809,120.1825367,08_02,boat
22.67396366,120.1834226,08_02,boat
24.032787,120.1859139,08_02,boat
24.03243138,120.1871568,08_02,boat
24.04419182,120.191551,08_02,boat
23.96627507,120.1923877,08_02,boat
23.91118445,120.1974594,08_02,boat
24.01074745,120.2174801,08_02,boat
24.04771362,120.2407392,08_02,boat
24.04235714,120.249508,08_02,boat
24.04847886,120.2770084,08_02,boat
24.0318655,120.2842476,08_02,boat
24.09644681,120.3201806,08_02,boat
22.80104503,121.5357733,08_02,boat
23.00855469,121.6041784,08_02,boat
23.55101696,121.6121098,08_02,boat
23.52771793,121.6130776,08_02,boat
23.85250435,121.7102631,08_02,boat
22.71449729,121.7127595,08_02,boat
22.6827446,121.7264719,08_02,boat
22.96461648,121.7286234,08_02,boat
22.42524365,121.7334631,08_02,boat
22.52883625,121.7747743,08_02,boat
23.87651976,121.7878566,08_02,boat
23.87915153,121.7879991,08_02,boat
23.87819564,121.788037,08_02,boat
23.23746687,121.8579422,08_02,boat
23.22251531,121.8704,08_02,boat
23.42096475,121.8940431,08_02,boat
23.43997872,121.8985697,08_02,boat
23.26841922,121.9239845,08_02,boat
23.71180927,121.9354523,08_02,boat
23.33945912,121.9402552,08_02,boat
23.62828432,121.9497212,08_02,boat
23.44951116,121.950322,08_02,boat
23.45053161,121.951104,08_02,boat
23.45185047,121.9520379,08_02,boat
23.46268226,121.9618863,08_02,boat
23.65708174,121.9652108,08_02,boat
23.70347331,121.9685409,08_02,boat
23.47078601,121.9809921,08_02,boat
23.63827011,121.9838862,08_02,boat
23.48537519,121.9896,08_02,boat
23.69384061,121.9899796,08_02,boat
23.70387755,121.9979608,08_02,boat
23.72833759,122.0117132,08_02,boat
23.72830464,122.0140548,08_02,boat
23.7044914,122.022904,08_02,boat
