Y,X,DATE,CATEGORY
25.15024578,119.8911119,07_19,boat
25.83098432,119.8965084,07_19,boat
25.35209547,119.8970505,07_19,boat
26.19046871,119.8988777,07_19,boat
26.21381085,119.9005727,07_19,boat
25.51983834,119.9040583,07_19,boat
25.34746232,119.9044512,07_19,boat
25.4972036,119.9061022,07_19,boat
25.96421303,119.9102993,07_19,boat
26.20518519,119.9134324,07_19,boat
25.37605059,119.9203964,07_19,boat
25.54467798,119.9226139,07_19,boat
24.80924574,119.9226278,07_19,boat
24.81042913,119.9227164,07_19,boat
25.54365964,119.9229679,07_19,boat
25.35294028,119.9253101,07_19,boat
25.35389164,119.9258341,07_19,boat
25.35261753,119.9257952,07_19,boat
25.68366567,119.9286185,07_19,boat
25.59270391,119.9388905,07_19,boat
25.59135414,119.9392879,07_19,boat
25.38674688,119.9434005,07_19,boat
25.60283333,119.947548,07_19,boat
26.08571065,119.9616928,07_19,boat
26.08611121,119.9626486,07_19,boat
25.62766935,119.9643126,07_19,boat
26.09167664,119.9654989,07_19,boat
26.17702392,119.9756373,07_19,boat
25.66668263,119.9865141,07_19,boat
25.70495267,119.9995374,07_19,boat
25.7318846,120.0011266,07_19,boat
25.47539254,120.0064059,07_19,boat
25.47237832,120.0069958,07_19,boat
25.39049657,120.0155754,07_19,boat
24.8389724,120.0197038,07_19,boat
25.65034167,120.0401311,07_19,boat
26.28257987,120.0432206,07_19,boat
25.94646894,120.0509825,07_19,boat
24.83628836,120.0557365,07_19,boat
24.98285492,120.0596313,07_19,boat
26.21804324,120.0615868,07_19,boat
25.6918822,120.0641498,07_19,boat
25.69035345,120.0643072,07_19,boat
26.18100415,120.0686481,07_19,boat
25.31046994,120.0814459,07_19,boat
25.23945627,120.0936927,07_19,boat
25.82680658,120.1011098,07_19,boat
24.89202401,120.1203462,07_19,boat
24.76974047,120.1212962,07_19,boat
25.46220995,120.1262219,07_19,boat
25.53891111,120.126634,07_19,boat
24.80880351,120.1364393,07_19,boat
24.80581595,120.1367704,07_19,boat
24.85603958,120.165868,07_19,boat
25.5442329,120.1713305,07_19,boat
25.88240445,120.177123,07_19,boat
25.9706803,120.18266,07_19,boat
25.90048024,120.1882216,07_19,boat
24.8592934,120.1903,07_19,boat
24.79774027,120.2021377,07_19,boat
26.18184563,120.205175,07_19,boat
24.80259795,120.2119194,07_19,boat
24.81897333,120.2160908,07_19,boat
26.02321659,120.2192638,07_19,boat
26.02223458,120.2194609,07_19,boat
25.6181106,120.2228853,07_19,boat
25.61502049,120.2235056,07_19,boat
24.83058527,120.2263642,07_19,boat
24.83432233,120.2273391,07_19,boat
24.77154801,120.2311977,07_19,boat
24.78066798,120.2319759,07_19,boat
25.57202854,120.2325133,07_19,boat
24.78111139,120.2331987,07_19,boat
24.78154754,120.2343435,07_19,boat
24.81659076,120.2463386,07_19,boat
24.82236447,120.249029,07_19,boat
24.82300786,120.2491547,07_19,boat
24.81095587,120.2514345,07_19,boat
26.11841749,120.2531136,07_19,boat
26.11729494,120.253315,07_19,boat
25.59886019,120.2633147,07_19,boat
26.20502449,120.2697517,07_19,boat
26.18527719,120.2725168,07_19,boat
26.21520158,120.274908,07_19,boat
26.14888689,120.2753836,07_19,boat
25.35520917,120.2877655,07_19,boat
26.22625646,120.2895125,07_19,boat
24.82915198,120.2941985,07_19,boat
26.17675015,120.3069817,07_19,boat
26.06379537,120.3135897,07_19,boat
25.71317134,120.3151937,07_19,boat
25.71049181,120.3158041,07_19,boat
26.27033923,120.3299641,07_19,boat
26.24977593,120.3338579,07_19,boat
25.06402595,120.3431873,07_19,boat
25.47501055,120.3445623,07_19,boat
26.34262038,120.3597337,07_19,boat
25.66679956,120.3610327,07_19,boat
25.47234201,120.3765304,07_19,boat
26.2893211,120.397139,07_19,boat
26.31691436,120.404156,07_19,boat
26.30503192,120.4049691,07_19,boat
26.15606378,120.4053339,07_19,boat
26.28869214,120.4078219,07_19,boat
25.50224504,120.4083022,07_19,boat
26.3247347,120.4112302,07_19,boat
26.30659877,120.4165306,07_19,boat
25.34760198,120.420732,07_19,boat
26.31851981,120.4203346,07_19,boat
26.29558509,120.4205733,07_19,boat
26.32981764,120.4211809,07_19,boat
25.84575028,120.4223154,07_19,boat
26.34900543,120.4250578,07_19,boat
25.60504355,120.4253806,07_19,boat
25.94482589,120.4257578,07_19,boat
26.30483313,120.4289486,07_19,boat
